Classification,unorth,uwest,usouth,ueast,Shroud North,Shroud West,Shroud South,Shroud East,Lag Shroud North,Lag Shroud West,Lag Shroud South,LagShroud East,uWEST zone,uNORTH zone,uEAST zone,uSOUTH zone,OAT,Lagging OAT,pressure_station,wind_speed,relative_humidity,max_air_temp_pst1hr,min_air_temp_pst1hr
HOT,110.1528,104.9696,109.557,108.2016,0.549930988,0.599536026,1,0.633359568,0.658416417,0.68769469,1,0.940913338,71.92481,72.3345,73.08949,74.91148,37.67174,34.6535,101.01,13,72,36.14,33.8
HOT,110.05,104.2557,109.4116,108.1594,0.641311758,0.917727052,1,0.753978922,0.597012658,0.815477042,1,0.698659962,71.87592,72.37125,72.97563,74.79209,38.61969,38.01165,100.84,11,62,38.12,37.22
HOT,110.05,103.601,109.4116,107.4802,0.631102028,0.905961492,1,0.736273253,0.560396023,0.826137193,1,0.65482836,71.92493,72.35071,72.93159,74.58725,38.61969,38.01165,100.84,11,62,38.12,37.22
COLD,110.05,103.6205,109.4627,108.1626,0.667082755,0.957805809,1,0.772713191,0.578399752,0.85819869,1,0.675865897,72.01498,72.36801,72.93061,74.4116,38.61969,38.01165,100.84,11,62,38.12,37.22
COLD,110.1551,103.6386,109.51,108.1626,0.691879442,0.97091649,1,0.794679569,0.588292337,0.851769902,1,0.687425482,72.01498,72.38531,72.97907,74.30981,38.2788,38.31079,100.84,11,62,38.12,37.22
HOT,110.1551,103.6386,109.51,108.1626,0.691879442,0.97091649,1,0.794679569,0.588292337,0.851769902,1,0.687425482,72.01498,72.38531,72.97907,74.30981,38.2788,38.31079,100.84,11,62,38.12,37.22
HOT,110.1551,103.6386,109.51,108.1626,0.691879442,0.97091649,1,0.794679569,0.588292337,0.851769902,1,0.687425482,72.01498,72.38531,72.97907,74.30981,38.2788,38.31079,100.84,11,62,38.12,37.22
COLD,110.0565,103.5842,109.3677,107.4453,0.726802074,1,0.958258546,0.828283582,0.802687277,1,0.994647208,0.922345842,72.40929,72.25881,72.96613,73.34119,38.90608,37.62793,100.72,9,61,38.84,37.4
HOT,110.0565,103.6024,108.7603,108.1227,0.757348971,1,0.897044057,0.841963279,0.726802074,1,0.958258546,0.828283582,72.77688,72.28259,73.01411,72.79214,38.59591,38.90608,100.68,9,59,38.84,37.76
HOT,115.6721,108.429,110.651,112.7818,0.961000761,0.898327791,0.964308864,1,0.987252651,0.925571748,0.983476275,1,71.26517,72.10135,73.02247,71.81588,30.53694,31.32261,100.62,18,77,31.82,31.28
HOT,113.494,107.6871,111.3187,112.1144,0.969622699,0.906387439,0.982470917,1,0.987252651,0.925571748,0.983476275,1,71.2421,72.33604,73.29192,71.75858,30.53694,31.32261,100.7,22,75,31.46,31.1
COLD,114.3611,108.5013,110.6964,112.1144,0.939790169,0.906143465,0.988496314,1,0.977643527,0.906831547,0.975098443,1,71.2421,72.26685,73.27908,71.84615,30.24068,31.28472,100.7,22,75,31.46,31.1
HOT,113.5601,107.7248,109.9107,111.3742,0.810500456,0.78804367,1,0.87447168,0.959828399,0.905559285,1,0.999086314,71.38914,72.28198,73.17438,72.69696,31.19025,30.24068,100.75,22,71,32,30.56
HOT,112.716,107.6516,109.8169,110.5974,0.732220123,0.71236714,1,0.788830228,0.939790169,0.906143465,0.988496314,1,71.45564,72.2809,73.18569,73.13973,31.19025,30.24068,100.75,22,71,32,30.56
COLD,112.7136,106.9347,109.8694,110.6073,0.653083975,0.630646621,1,0.686740606,0.795369186,0.755559605,1,0.91848962,71.55367,72.23009,73.24502,74.19858,31.55039,30.85389,100.75,22,71,32,30.56
COLD,110.2116,104.5943,109.4538,110.2116,0.731145329,0.91307731,1,0.729530129,0.64953698,0.711967174,1,0.682873719,71.98302,72.44054,73.08329,75.14165,32.72993,31.55039,100.72,15,61,34.7,32.72
HOT,110.1577,105.2575,109.4073,109.4511,0.71715837,0.999507064,1,0.721556673,0.624584364,0.886984678,1,0.656664673,72.04913,72.44486,73.00986,75.19191,34.06121,32.24627,100.72,15,61,34.7,32.72
HOT,108.7684,104.5963,108.7684,109.5024,0.732608504,1,0.985550309,0.756566438,0.780975568,1,0.988280145,0.792288558,72.11239,72.48578,72.8942,73.79797,33.3944,34.06121,100.75,32,52,35.6,33.08
HOT,121.0051,110.3672,110.3672,109.6886,1,0.877661011,0.923162323,0.953785274,0.997367374,0.932915195,0.967712536,1,71.49633,72.0733,73.14887,71.66923,32.07651,34.3063,100.51,39,67,36.32,32.9
HOT,121.3865,109.1474,110.6043,110.5555,0.838614211,0.716564828,1,0.957996736,1,0.868922057,0.923162323,0.94463911,71.83801,72.24461,73.1225,72.29688,30.84126,32.07651,100.66,37,57,32.72,32.18
HOT,121.607,106.2873,109.9225,108.4759,0.782319855,0.662406444,1,0.773412824,0.804281141,0.693186217,0.983419606,1,72.10943,72.21237,73.25611,74.43626,30.44969,30.84126,100.95,43,48,31.1,28.76
COLD,122.0176,106.3747,110.8671,108.5936,0.857231468,0.707962144,1,0.81057759,0.938965678,0.825168482,1,0.985706523,71.94509,72.31617,73.20629,74.51971,29.12786,30.11414,100.95,43,48,31.1,28.76
HOT,122.2455,106.4461,110.173,109.471,0.774054958,0.65887514,1,0.73980599,0.788862392,0.683253755,1,0.920598639,72.05154,72.35618,73.1207,74.93762,28.69397,30.44969,100.95,43,48,31.1,28.76
HOT,122.2455,106.4461,110.173,108.6898,0.738462247,0.708804788,1,0.722564644,0.782319855,0.662406444,1,0.773412824,71.92755,72.39618,73.10877,75.23469,28.69397,30.44969,101.05,35,42,29.48,28.04
HOT,122.5079,106.5495,111.109,108.7823,0.820769987,0.908835994,1,0.789332795,0.735688931,0.6334065,1,0.711496268,72.23873,72.33239,72.60827,75.03461,27.5498,28.69397,101.18,28,39,28.76,25.34
HOT,122.5079,106.5495,111.109,108.7823,0.820769987,0.908835994,1,0.789332795,0.735688931,0.6334065,1,0.711496268,72.23873,72.33239,72.60827,75.03461,27.5498,28.69397,101.18,28,39,28.76,25.34
HOT,122.8498,105.0995,111.2778,108.8765,0.833088291,0.916708549,1,0.756188548,0.85908068,0.842633327,1,0.837701079,72.33817,72.29455,72.78258,74.85845,26.44914,26.80956,101.18,28,39,28.76,25.34
HOT,123.293,104.4172,110.7417,109.1756,0.697129421,1,0.96774866,0.676292073,0.820769987,0.908835994,1,0.789332795,72.81008,72.35077,72.47739,75.01774,24.7075,27.5498,101.18,28,39,28.76,25.34
HOT,122.8914,104.3228,110.5124,108.9797,0.722775705,1,0.976904307,0.700724512,0.9151029,0.874561579,1,0.842368166,72.90287,72.39078,72.87562,75.01774,24.7075,27.5498,101.27,30,37,27.68,24.62
HOT,123.2192,104.4026,110.7063,109.1083,0.772718217,1,0.768673083,0.682306815,0.743373103,1,0.949908778,0.666315063,73.6083,72.2361,72.85865,74.29844,24.96055,26.24553,101.42,30,31,26.78,24.62
HOT,123.2192,104.4026,110.7063,109.1083,0.772718217,1,0.768673083,0.682306815,0.743373103,1,0.949908778,0.666315063,73.6083,72.2361,72.85865,74.29844,24.96055,26.24553,101.42,30,31,26.78,24.62
HOT,123.7228,104.4982,111.7566,109.344,0.654288079,1,0.80797741,0.626192627,0.748685512,1,0.953001005,0.66434502,73.52496,72.18853,72.88702,74.01229,23.32627,25.58761,101.42,30,31,26.78,24.62
COLD,123.8383,103.718,111.8115,110.1922,0.752483545,1,0.785927185,0.682830543,0.772718217,1,0.768673083,0.682306815,73.46213,72.11933,72.90292,73.56853,22.15399,24.96055,101.56,18,42,24.98,23.54
HOT,123.8383,103.718,111.8115,110.1922,0.752483545,1,0.785927185,0.682830543,0.772718217,1,0.768673083,0.682306815,73.46213,72.11933,72.90292,73.56853,22.15399,24.96055,101.56,18,42,24.98,23.54
HOT,124.3598,104.6001,111.1867,110.3712,0.984853935,1,0.944651138,0.92891385,0.613058699,1,0.765613222,0.608798024,72.5536,72.11609,72.84745,72.98111,22.2979,23.32627,101.69,22,39,23.36,21.02
HOT,124.1473,105.3891,111.0891,110.3756,1,0.881583548,0.916708437,0.916322046,0.617118818,1,0.744700641,0.594867362,72.18771,72.18312,72.77468,72.78849,22.2684,22.15399,101.69,22,39,23.36,21.02
HOT,122.709,111.1742,112.954,112.954,0.581019114,0.486108194,0.94708514,1,0.769242884,0.520233202,1,0.695596927,72.1489,71.9164,73.03713,73.59417,17.04572,16.95424,102.78,18,53,17.24,15.98
HOT,122.4336,111.0387,112.7969,113.6649,0.628402825,0.510578759,1,0.998775007,0.686544948,0.487417998,0.995856875,1,71.80869,71.99581,72.8793,73.93441,16.54178,16.01269,102.78,18,53,17.24,15.98
HOT,121.0869,109.0798,112.5202,113.4183,0.420611877,0.509664907,1,0.613967724,0.618004,0.509430642,1,0.995933661,71.88653,72.09972,72.84512,74.72501,19.43135,16.54178,102.8,13,50,18.5,16.7
HOT,117.6982,107.0584,111.1394,113.6172,0.48641825,0.991073575,1,0.714849409,0.43410031,0.531410643,1,0.613330704,72.37223,71.89213,73.00762,75.6392,21.91991,18.89223,102.73,9,40,21.2,18.86
HOT,117.0912,106.0121,112.3459,112.4128,0.431907353,1,0.848496123,0.578834723,0.462932869,0.998585295,1,0.660029389,73.46784,72.08026,72.88039,74.61765,24.59743,21.93892,102.68,5,34,22.64,20.48
COLD,119.1044,105.3468,111.002,113.3941,0.776973503,1,0.740939707,0.747567239,0.47230952,1,0.743144547,0.566972836,72.50037,72.10843,72.76923,71.95821,23.19922,23.8441,102.69,13,48,21.2,19.94
HOT,117.4943,109.2957,110.7762,111.5071,0.76899655,0.870173224,1,0.929149496,0.884408745,0.937973883,0.8781701,1,71.94201,72.05141,72.86527,72.33719,29.72029,27.85906,101.8,15,56,29.84,27.86
HOT,117.4943,109.2957,110.7762,111.5071,0.76899655,0.870173224,1,0.929149496,0.884408745,0.937973883,0.8781701,1,71.94201,72.05141,72.86527,72.33719,29.72029,27.85906,101.73,17,56,32.18,29.66
COLD,117.1858,108.4541,109.8971,110.637,0.638369297,0.721326658,1,0.784592433,0.878222756,0.959737171,0.913797253,1,71.98814,72.19997,72.97845,72.86828,31.2784,28.7851,101.73,17,56,32.18,29.66
HOT,116.7176,106.8008,109.6255,109.5811,0.550986515,0.81094286,1,0.623025065,0.624124082,0.717546132,1,0.773461148,72.16471,72.30866,73.04441,73.95964,32.53162,31.2784,101.62,17,55,33.62,31.28
HOT,116.5747,103.2439,111.004,110.3051,0.903061698,1,0.869304833,0.880352397,0.654233771,1,0.751955678,0.657194919,72.35468,72.23214,72.686,72.35885,32.79311,33.40297,101.3,18,66,33.8,33.44
HOT,121.7104,112.3058,114.1867,113.5491,1,0.875408995,0.88034315,0.878596701,1,0.894379869,0.899515823,0.904710385,71.85404,72.24694,72.7111,71.56998,40.22456,40.22456,99.15,41,95,40.46,40.28
HOT,119.8295,111.6682,112.9274,112.3058,1,0.875530041,0.880464879,0.885604774,1,0.893839312,0.898972162,0.904163583,71.85116,72.2199,72.71555,71.66009,40.22456,40.22456,99.07,35,96,40.64,40.28
COLD,114.1191,109.1219,111.6126,110.9939,1,0.921538938,0.919338501,0.925473372,1,0.92109344,0.918891678,0.925052786,71.85938,72.27191,73.01856,71.80908,40.5094,40.21106,98.77,35,96,41.36,40.82
HOT,110.5428,106.9525,109.341,109.341,0.952541467,0.963923232,0.961744463,1,0.975744997,0.994421628,0.992408127,1,72.14504,72.21569,72.83093,71.83936,43.2496,42.04777,98.62,8,96,43.16,42.26
HOT,111.0777,106.916,109.2919,109.2919,0.96598544,0.956766342,0.975318325,1,0.952675374,0.971008463,0.961756487,1,72.24018,72.18217,72.87274,71.82098,43.2496,42.04777,98.65,22,96,43.7,42.26
HOT,129.5754,109.3918,111.5339,111.4809,1,0.86937045,0.914934029,0.935689971,0.974858113,0.930239787,0.978005679,1,71.69217,72.11337,73.12872,71.72256,34.16945,34.47909,99.07,28,76,34.7,34.16
COLD,111.315,107.2146,110.6229,111.315,0.945049207,0.95398659,0.999959143,1,1,0.925598429,0.972667476,0.985644024,71.74041,72.09369,73.46392,71.8191,35.12045,34.48679,99.15,39,66,36.14,35.24
HOT,111.315,107.9067,109.9482,110.6229,0.919163519,0.934979119,0.982958544,1,1,0.953726527,0.99841073,0.999537837,71.73942,72.03314,73.17294,71.85566,35.12045,34.79402,99.13,39,70,36.14,35.24
COLD,111.4238,107.9827,110.0439,110.7251,0.918876803,0.93441759,0.982830031,1,0.945049207,0.95398659,0.999959143,1,71.73077,72.16455,72.79274,71.95405,34.79969,35.12045,99.13,39,70,36.14,35.24
HOT,111.4238,107.2507,109.9979,110.0439,0.918533404,0.942376793,1,0.999626284,0.92020726,0.927404775,0.983372462,1,71.92683,72.09427,72.73371,71.86864,34.796,35.12045,99.13,37,70,35.78,35.06
COLD,111.4804,108.0249,110.097,110.0436,0.927625922,0.924039349,0.984580049,1,0.918182638,0.924588183,0.97380307,1,71.51746,72.14509,72.77026,71.79944,34.47182,34.49855,99.14,18,73,35.42,34.52
COLD,123.3017,113.2945,114.7293,113.2945,0.938788186,0.929400227,0.975065837,1,1,0.882410613,0.935545,0.960097017,71.97222,71.98385,72.95586,71.59777,31.89299,31.58153,99.6,30,74,32.54,32.18
HOT,114.5211,107.1239,109.8231,109.1397,0.819557127,0.897665348,1,0.914823795,0.718298815,0.741167094,1,0.830491567,72.59364,72.1238,73.26437,73.58105,35.93653,35.29865,99.68,37,68,37.04,36.32
HOT,114.5211,107.1239,109.8231,109.1397,0.819557127,0.897665348,1,0.914823795,0.718298815,0.741167094,1,0.830491567,72.59364,72.1238,73.26437,73.58105,35.93653,35.29865,99.68,37,68,37.04,36.32
HOT,115.1303,106.3948,109.7276,109.7752,0.811561282,0.968180325,1,0.901509067,0.895236572,0.936442029,1,0.975022936,72.35471,72.10651,72.97534,72.4956,36.55904,35.63805,99.74,35,63,39.74,37.58
HOT,113.6417,105.7023,109.672,109.672,0.807950785,0.983241198,1,0.883045699,0.869317888,0.953592242,1,0.956928053,72.66321,72.07623,72.77848,72.72739,36.62338,36.55904,99.74,35,63,39.74,37.58
COLD,113.5744,105.0046,108.302,109.6702,0.799975621,1,0.947200919,0.866343647,0.873431348,0.9802792,1,0.953894479,72.80688,72.12749,72.9015,72.23884,37.2331,36.62338,99.9,30,65,39.2,38.3
HOT,113.7686,106.4174,109.762,110.4241,0.947871515,0.938298818,0.988486428,1,0.830102484,1,0.958328063,0.898969911,72.41236,72.12424,72.77484,71.9396,36.33504,37.55443,99.97,32,70,38.3,36.86
COLD,123.89,108.0159,111.4714,110.7698,0.884240205,0.89903896,0.930423946,1,0.88550938,0.900202698,0.924275115,1,71.29357,72.14527,73.12861,71.78284,34.22368,34.47891,100.83,28,84,34.52,33.98
HOT,123.6631,107.2449,110.6675,110.6675,0.883943497,0.899053677,0.930174465,1,0.901309253,0.907985853,0.930385582,1,71.44349,72.23825,73.18142,71.92142,34.84831,34.19913,100.84,17,79,35.06,34.16
COLD,123.5482,107.2097,109.9414,109.9414,0.900866147,0.932733719,0.964346644,1,0.884240205,0.89903896,0.930423946,1,71.54728,72.19393,72.83364,71.90412,35.16478,34.22368,100.84,17,79,35.06,34.16
HOT,123.0967,105.7487,110.4122,109.0725,0.888336569,0.969495988,0.984996009,1,0.884052971,0.915344363,0.945737428,1,71.61936,72.3372,72.70667,71.93548,36.40784,35.46653,100.75,18,74,36.14,35.42
HOT,122.9884,105.0466,109.7051,109.0299,0.880492603,0.952376619,0.959383281,1,0.889667497,0.945997188,0.977426505,1,71.3397,72.38477,72.73541,71.89223,36.706,35.77308,100.71,15,72,36.86,36.14
COLD,122.8872,105.0244,109.6624,108.9902,0.882000759,0.937815696,0.944767953,1,0.879551135,0.959598792,0.966658587,1,71.33393,72.35558,72.76858,71.99195,36.98446,36.40784,100.68,13,71,37.04,36.68
COLD,112.4195,107.7537,111.0961,111.0961,0.891312691,0.966203522,0.942168803,1,0.948962718,0.962485006,0.94676453,1,71.5779,72.12183,72.58956,71.85149,36.05671,36.3754,100.73,17,88,35.06,34.34
COLD,112.4195,107.1105,110.4697,110.4697,0.889603021,0.964350201,0.949279849,1,0.924279057,0.964776897,0.949018987,1,71.56637,72.12399,72.64193,71.86554,36.05671,36.3754,100.73,17,88,35.06,34.34
COLD,111.8167,107.1105,110.4697,110.4697,0.842453597,0.904660122,0.897486292,1,0.867417077,0.940300125,0.933541843,1,71.60096,72.07209,72.69126,71.82554,36.05671,36.3754,100.77,9,90,34.88,34.52
HOT,135.7226,117.0862,113.2348,113.7992,0.942516479,0.915299933,0.97950613,1,0.986355783,0.92639025,0.980161493,1,71.26312,72.22852,72.74399,71.7765,38.80318,41.45496,99.45,32,75,38.84,37.04
COLD,120.3945,109.3657,110.1135,111.4489,0.881503406,0.934730808,0.966428862,1,0.904240615,0.933288444,0.973844064,1,71.53744,72.19405,72.57929,71.90051,34.04256,34.67575,99.76,17,75,35.6,34.88
HOT,119.9703,109.1709,109.1709,111.2108,0.873461007,0.91927159,0.958404706,1,0.881004204,0.951037744,0.966774333,1,71.68448,72.74222,72.50018,71.86807,35.71798,34.04256,99.87,18,72,35.42,35.06
COLD,120.0785,108.5484,109.91,110.6383,0.851918538,0.912594708,0.942423006,1,0.881188114,0.942703737,0.966976147,1,71.64988,72.15081,72.47391,71.83563,35.66887,34.73607,99.87,18,72,35.42,35.06
COLD,120.5824,108.0716,110.1558,110.8976,0.884114051,0.902485225,0.951788425,1,0.871526774,0.915953076,0.945643492,1,71.55185,72.15621,72.69641,71.90916,33.76665,34.05791,100.18,11,88,33.98,33.44
HOT,122.0241,114.3176,115.8628,113.5548,0.886916807,0.898875944,0.970324046,1,0.955013995,0.908866852,0.980450823,1,71.48348,71.95262,72.53387,71.69156,26.05275,25.71135,101.16,11,65,27.14,26.24
COLD,117.0736,108.767,111.077,112.5989,0.595412169,0.690166178,1,0.761395148,0.758210102,0.856433785,0.915139615,1,71.80685,72.1374,72.70261,72.97729,27.15233,26.43545,101.23,11,62,27.5,26.06
COLD,142.5296,104.696,110.3854,142.9032,0.556753188,1,0.866511979,0.651328534,0.596988324,0.958572889,1,0.689487954,72.84692,72.31414,72.78826,74.50698,31.92884,30.20997,101.04,9,54,32.18,29.48
COLD,107.6338,104.7597,110.5262,107.6338,0.519196473,1,0.843414112,0.58284648,0.554111424,1,0.909855855,0.630802434,73.84589,72.50199,72.86739,74.3173,31.35093,31.92884,101.01,13,55,33.08,31.64
HOT,107.5553,103.966,110.3657,108.2385,0.530105058,1,0.8424147,0.600973971,0.552470394,1,0.881457839,0.620300255,74.35999,72.43172,72.8561,74.10992,32.3978,32.32579,101.01,13,55,33.08,31.64
COLD,108.1611,104.6431,109.5541,108.1611,0.612815904,1,0.887556066,0.713112023,0.544201686,1,0.857663807,0.610917164,74.04983,72.2712,72.93802,73.73374,32.39425,31.35093,101.01,13,55,33.08,31.64
HOT,108.2003,104.6654,111.0693,108.9001,0.630161482,1,0.947184179,0.705483381,0.519196473,1,0.843414112,0.58284648,74.02964,72.24634,72.92996,73.51382,32.39425,31.35093,101.02,13,68,32.54,30.02
COLD,111.3385,104.4856,109.2299,107.9611,0.827882663,1,0.975747059,0.879692699,0.656079281,0.901207285,1,0.703132113,72.44907,72.48035,72.96185,73.05231,35.30413,34.66786,100.78,21,53,35.78,33.98
HOT,118.1293,110.3416,113.1653,110.3416,0.906060359,0.918318935,0.936203062,1,0.932842485,0.895403206,0.925910238,1,71.48386,72.07578,73.05337,71.74609,32.24604,31.01742,100.78,26,77,34.34,32.18
COLD,116.2418,108.6716,111.4339,110.0528,0.857652628,0.923657867,0.949924102,1,0.896894593,0.899193131,0.936203062,1,71.47232,72.22156,73.1733,71.89577,34.43843,32.24604,100.78,26,77,34.34,32.18
HOT,115.9443,107.1569,110.538,109.8687,0.903906359,0.924007576,0.93634579,1,0.872999955,0.933199782,0.949075117,1,72.0261,72.27995,73.26273,71.91303,35.63921,35.04133,100.69,28,74,35.96,35.24
COLD,113.1815,108.4689,109.8178,109.8178,0.900109573,0.904997354,0.93237779,1,0.925193159,0.920949876,0.941145553,1,71.5247,72.15734,73.33306,71.94535,35.35306,36.27057,100.58,24,76,36.32,35.24
HOT,118.3838,110.2926,116.8292,109.4398,1,0.797723825,0.89193872,0.953346884,1,0.787685534,0.985666917,0.987045508,71.43496,72.1104,72.87994,71.75776,21.23223,22.86736,102.23,9,67,20.12,19.4
COLD,115.2489,107.1447,111.8736,111.2054,0.992820966,0.958037844,0.963264329,1,1,0.917519641,0.936222319,0.961252967,71.55524,72.19331,72.87417,71.92482,35.7489,35.45089,101.37,11,58,35.42,34.7
COLD,115.2489,107.1094,111.8148,111.2054,0.977226838,0.934092962,0.940594324,1,0.994186654,0.936830197,0.938460663,1,71.64173,72.20844,72.93745,71.93239,36.06685,35.7489,101.37,11,58,35.42,34.7
COLD,114.3758,110.5255,114.7754,109.6064,0.936971914,0.904856754,0.925552899,1,1,0.834413612,0.864852483,0.962503013,71.48696,72.36382,72.67461,71.86761,31.37399,31.02918,100.77,32,76,30.92,30.2
COLD,113.0322,110.5227,114.1278,108.166,0.908317624,0.889877753,0.906418818,1,1,0.833366634,0.853457096,0.939894578,71.59364,72.33895,72.71864,71.78652,31.37399,31.02918,100.77,22,75,31.46,30.92
HOT,111.9684,110.5227,114.1901,107.6312,0.926872123,0.906885505,0.92294352,1,1,0.858083771,0.878770103,0.969269552,71.47512,72.13448,72.83377,71.83624,31.37399,31.02918,100.77,22,75,31.46,30.92
HOT,143.3052,110.5213,112.7423,142.1074,0.884015102,0.884086579,0.908815613,1,0.908317624,0.889877753,0.906418818,1,71.55897,72.15241,73.059,71.77793,31.0482,31.37399,100.77,22,75,31.46,30.92
COLD,111.9751,109.7961,111.9751,106.2073,0.89043725,0.89155957,0.905851397,1,0.891119656,0.890582088,0.906623285,1,71.69192,72.39521,73.01766,71.84713,31.33553,31.06684,100.69,28,79,31.28,30.02
COLD,111.9751,110.5898,112.0448,106.9617,0.898819376,0.899459238,0.905388566,1,0.884015102,0.884086579,0.908815613,1,71.76688,72.26331,72.95802,71.90228,30.93593,31.0482,100.62,26,80,30.92,30.2
HOT,111.9024,109.0261,111.1735,106.8788,0.89637039,0.907889264,0.91384423,1,0.890234392,0.900455243,0.916482006,1,71.52596,72.31001,73.00735,71.9565,31.75799,31.7525,100.48,28,82,31.64,30.92
COLD,111.9024,108.9853,111.8476,107.5542,0.89637039,0.898618747,0.904992006,1,0.898314994,0.908628619,0.924800855,1,71.6412,72.22478,72.96114,71.92514,31.75799,31.7525,100.48,28,82,31.64,30.92
COLD,143.5873,109.4601,112.254,142.8513,0.950473364,0.988313454,0.954962836,1,0.959674852,0.969537624,0.963784191,1,71.56396,72.13803,72.66485,71.96246,33.69061,33.69061,101.12,21,83,32.36,32
COLD,116.5045,108.8513,110.9571,114.4726,0.95257586,1,0.948181278,0.973410111,0.953130837,1,0.939394614,0.992195105,71.51208,72.09262,73.0035,71.89542,33.07966,33.69061,101.1,21,85,32.36,31.46
COLD,115.8824,108.8513,110.9571,114.4726,0.943608359,1,0.948181278,0.982942895,0.953130837,1,0.957698194,0.992195105,71.50919,72.07316,73.01745,71.97002,33.07966,33.69061,101.1,21,85,32.36,31.46
COLD,115.1686,108.1554,111.6709,114.4726,0.953078928,1,0.948517026,0.993371333,0.952776852,1,0.94867217,0.98315839,71.85806,72.07856,73.10449,71.97434,33.07966,33.69061,101.05,18,86,32.18,31.64
COLD,114.4049,107.4067,110.9058,114.4726,0.959281402,0.996863552,0.945542052,1,0.952776852,1,0.94867217,0.964450934,71.63029,72.03315,73.06354,71.95164,33.39283,33.07966,101.05,18,86,32.18,31.64
